"Arrival/Departure","Port","ShipType","Flag","Ship_Name","Owners","Captain","Captain2","Year","Month","Day","Origin","DestinationDecl","Crew","Days Voyage","Itinerary","Arribada","Date_of_Depart_Origin","Source","Genral_notes","Cargo","Molasses","MolassesUnit","Sugar","SugarUnit","Flour","FlourUnites","Hides","HidesUnit","Coffee","CoffeeUnit","Coal","CoalUnit","VAR00007","VAR00008","VAR00009","VAR00010"
"Departure","Boston","schooner",NA,"Two Brothers",NA,"Clements",NA,1803,10,17,"Boston","Yarmouth",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Experiment",NA,"Picket",NA,1803,10,17,"Boston","St. Johns",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"William",NA,"Ernest",NA,1803,10,17,"Boston","Newfoundland",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Amelia",NA,"Fettyplace",NA,1803,10,17,"Boston","Batavia",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Norway",NA,"Moody",NA,1803,10,10,"Berbice","Portland",NA,37,"St. Enstatia",NA,NA,"New-England Palladium","17 days from St. Enstatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Morcator",NA,"Freeman",NA,1803,10,10,"Berbice","Portland",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"George",NA,"Tucker",NA,1803,10,10,"St. Lucia","Portland",NA,33,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Mary",NA,"Simonton",NA,1803,10,10,"Liverpool","Portland",NA,45,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Brutus",NA,"Bruce",NA,1803,10,10,"Isle of May","Portland",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Margaret",NA,"M' Leffan",NA,1803,10,10,"Trinadad","Portland",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Endeavour",NA,"Young",NA,1803,10,10,"Nova Scotia","Portland",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Port Roseway",NA,"Glag",NA,1803,10,10,"Portland","Trinadad",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Nabby",NA,"M' Leffan",NA,1803,10,10,"Portland","Trinadad",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Joseph and Lois",NA,"Barnard",NA,1803,10,10,"Portland","Nova Scotia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland",NA,NA,"Eliza",NA,"Lock",NA,1803,10,10,"Portland","St. Andrews",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Wilmington",NA,NA,"Hero",NA,"Husband",NA,1803,10,12,"St. Johns","Wilmington",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Wilmington",NA,NA,"Eagle",NA,"Miller",NA,1803,10,12,"St. Thomas","Wilmington",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Eliza",NA,"Rust",NA,1803,10,6,"Surrinam","Boston",NA,30,NA,NA,NA,"New-England Palladium","in distress",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Sparrow",NA,"Coeman",NA,1803,10,6,"Surrinam","Norfolk",NA,20,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"A[…]mira",NA,"Stone",NA,1803,10,6,"Portland","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Pomona",NA,NA,NA,1803,10,6,"G[…]ernsey","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Dunda[…]",NA,NA,NA,1803,10,6,"Glasgow","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Ann Elizabeth",NA,NA,NA,1803,10,6,"Antigua","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Betsey",NA,"Shillaber",NA,1803,10,6,"Salem","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Cisizen",NA,NA,NA,1803,10,6,"Cape Francoise","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Norfolk",NA,NA,"Hannah",NA,"Bernard",NA,1803,10,6,"Norfolk","Corunna",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Norfolk",NA,NA,"Polly & Peggy",NA,"Beal",NA,1803,10,6,"Norfolk","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Norfolk",NA,NA,"Juliana",NA,"Swan",NA,1803,10,6,"Norfolk","Bermuda",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"William",NA,"Harlow",NA,1803,10,13,"Madeira","Philadelphia",NA,45,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Hannah",NA,"Phippen",NA,1803,10,13,"Salem","Philadelphia",NA,12,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Isabella",NA,"Lewis",NA,1803,10,13,"Boston","Philadelphia",NA,10,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Friendship",NA,"Potter",NA,1803,10,13,"Boston","Philadelphia",NA,4,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Industry",NA,"Rhodes",NA,1803,10,13,"Pt. Petre","Philadelphia",NA,30,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Ann Pennock",NA,"Poiuter",NA,1803,10,13,"New Orleans","Philadelphia",NA,42,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Nancy",NA,"Jeffries",NA,1803,10,13,"Cape Francoise","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Amazon",NA,NA,NA,1803,10,13,"Cape Francoise","Philadelphia",NA,30,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"Caroline",NA,NA,NA,1803,10,11,"Guadaloupe","Baltimore",NA,24,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"[…]ward",NA,"Nowels",NA,1803,10,11,"Curracoa","Baltimore",NA,25,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"Shepherdess",NA,NA,NA,1803,10,11,"Boston","Baltimore",NA,13,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"William",NA,NA,NA,1803,10,11,"Oporto","Baltimore",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"Two Brothers",NA,NA,NA,1803,10,11,"Cape Francoise","Baltimore",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"Minerva",NA,NA,NA,1803,10,11,"Salem","Baltimore",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Charleston",NA,NA,"Sophia",NA,"Pile",NA,1803,9,30,"Hondoras","Boston",NA,29,NA,NA,NA,"New-England Palladium","in distress",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Union",NA,"Farnham",NA,1803,10,18,"Liverpool","Boston",NA,43,NA,NA,NA,"New-England Palladium",NA,"crates; 200 hhds. Liverpool salt; 10 tons coals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Nautilus",NA,"French",NA,1803,10,19,"St. Croix","Boston",NA,25,NA,NA,NA,"New-England Palladium",NA,"rum; 8000 feet mahogany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Ocean",NA,"Buckuam",NA,1803,10,19,"St. Lucia","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"19 hhds. good sugar; 4 hhds. rum, of good flavor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"William",NA,"Decker",NA,1803,10,19,"Liverpool","Boston",NA,44,"Wisecasset",NA,NA,"New-England Palladium",NA,"salt; coal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Three Friends",NA,"Little",NA,1803,10,19,"Liverpool","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"coals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig","English","Hope",NA,"Crawford",NA,1803,10,19,"Newfoundland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Mercury",NA,"Beatley",NA,1803,10,19,"Boston","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"40 crates crockery ware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Mary-Ann",NA,"Forsyth",NA,1803,10,19,"Nova Scotia","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Sally Lois",NA,"Thomas",NA,1803,10,19,"Windsor","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Sally",NA,"Rowe",NA,1803,10,20,"Bristol","Boston",NA,40,NA,NA,NA,"New-England Palladium",NA,"280 gross wine and porter bottles, in hampers of a gross each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Betsey",NA,"Lemont",NA,1803,10,20,"Bath","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Harmony",NA,"D[…]endorff",NA,1803,10,20,"Philadelphia","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Lucy",NA,"Smally",NA,1803,10,20,"Gloucester","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Fisher",NA,"Deland",NA,1803,10,20,"Salem","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Cyntbia",NA,"Say[…]",NA,1803,10,20,"Gloucester","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Sally",NA,"White",NA,1803,10,20,"Boston","St. Johns",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Mary",NA,"Parry",NA,1803,10,20,"Boston","[…]mouth",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Hibernia",NA,"Holdworth",NA,1803,10,20,"Boston","Digby",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"G[…]",NA,"Knap",NA,1803,10,20,"Boston","Tobago",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Liberty",NA,"Bliss",NA,1803,10,20,"Boston","St. Lucia",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Salem",NA,NA,"Two Brothers",NA,"Holman",NA,1803,10,20,"Petersburg","Salem",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Salem",NA,NA,"Desiance",NA,"Brown",NA,1803,10,20,"St. […]ia","Salem",NA,18,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Dean",NA,"Dean of Pittsburg",NA,1803,10,21,"Liverpool","Boston",NA,38,NA,NA,NA,"New-England Palladium",NA,"fine blown Liverpool salt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Aurorz",NA,"Allen",NA,1803,10,21,"Cadiz","Boston",NA,45,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Two Pollies",NA,"M' Laughlin",NA,1803,10,21,"Liverpool","Boston",NA,47,NA,NA,NA,"New-England Palladium",NA,"1 bale low priced blue cloths; 2 bales flannels, all colours; 1 trunk 9-8 cambric muslins; 1 trunk 6-4 cambric amd tansbored muslins; 1 trunk 7-8 watered poplins; 1 trunk 9-8 embossed and watered poplins; 1 trunk rutland net gauze; 1 trunk black gauze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Orange",NA,"Hobbs",NA,1803,10,21,"Windsor","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Union",NA,"Gould",NA,1803,10,21,"Windsor","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Amazon",NA,"Barino",NA,1803,10,21,"Havana","Boston",NA,25,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"President",NA,"Lynch",NA,1803,10,21,"Barbadoes","Boston",NA,25,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Mercury",NA,"Crosby",NA,1803,10,23,"Liverpool","Boston",NA,NA,"Plymouth",NA,NA,"New-England Palladium",NA,"4 bales superfine dark, olive and corbean coatings; 3 bales superfine black, blue and mix broadcloths; 2 bales superfine cassimeres; 1 bale olive fearnoughts; 3 bales flannels and bazies; 2 bales low priced swansdovens; 1 bale rose blankets; 2 bales faved list blue cloths",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Sally",NA,"Bennet",NA,1803,10,23,"Rotterdam","Boston",NA,55,NA,NA,NA,"New-England Palladium",NA,"gin; goods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Gov. Sumner",NA,"Leach",NA,1803,10,23,"Barcelona","Boston",NA,50,NA,NA,NA,"New-England Palladium",NA,"brandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Minerva",NA,"Brown",NA,1803,10,23,"Guadaloupe","Boston",NA,25,NA,NA,NA,"New-England Palladium","via quarantine","90000 wt. Guadaloupe sugars; 4 hhds. molasses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner","English","Victory",NA,NA,NA,1803,10,23,"Cape Forchu","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Nancy",NA,NA,NA,1803,10,23,"Windsor","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"plaister",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Pilgrim",NA,"Perry",NA,1803,10,24,"Windsor","Boston",NA,56,NA,NA,NA,"New-England Palladium",NA,"plaister",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Providence",NA,NA,NA,1803,10,24,"Cape Briton","Boston",NA,10,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Venus",NA,"Healy",NA,1803,10,24,"Windsor","Boston",NA,10,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Eliza",NA,"Barker",NA,1803,10,24,"Windsor","Boston",NA,12,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Adventure",NA,"Ernst",NA,1803,10,24,"Halifax","Boston",NA,7,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Patty",NA,"Russell",NA,1803,10,24,"Waldoborouh","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Sally",NA,"Burridge",NA,1803,10,24,"Salem","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Sally",NA,"Babbidge",NA,1803,10,24,"Salem","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Federal Eagle",NA,"Hall",NA,1803,10,24,"Boston","Triefte",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Galbraith",NA,"Wilcox",NA,1803,10,24,"Boston","Jamaica",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Massasoit",NA,"Carver",NA,1803,10,24,"Boston","Bilboa",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston",NA,NA,"Cyrus",NA,"Daggett",NA,1803,10,24,"Boston","Guernsey",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Industry",NA,"Clements",NA,1803,10,24,"Boston","St. Johns",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Salem",NA,NA,"Joanna",NA,"Stiness",NA,1803,10,24,"Pt. Petre","Salem",NA,22,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Salem",NA,NA,"Atlantic",NA,"Hacker",NA,1803,10,24,"Surrinam","Salem",NA,36,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Edward",NA,"Hatch",NA,1803,10,25,"Liverpool","Boston",NA,60,NA,NA,NA,"New-England Palladium",NA,"coarse Liverpool salt and coals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Prevoyant",NA,"Balbin",NA,1803,10,25,"Gaspee","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Hibernia",NA,"Stokes",NA,1803,10,25,"St. Johns","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Camperdown",NA,"Buntis",NA,1803,10,25,"St. Johns","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"L' Bsperance",NA,NA,NA,1803,10,25,"Nova Scotia","Boston",NA,18,NA,NA,NA,"New-England Palladium",NA,"fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Montezuma",NA,"Rice",NA,1803,10,26,"Dublin","Boston",NA,40,NA,NA,NA,"New-England Palladium",NA,"glass; ware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Peace",NA,"Crindell",NA,1803,10,26,"Gaspee","Boston",NA,16,NA,NA,NA,"New-England Palladium",NA,"2100 wt. merchantable cold-fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Robbreus",NA,"Lambert",NA,1803,10,26,"Salem","Boston",NA,34,NA,NA,NA,"New-England Palladium",NA,"sugar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
