Arrival/Departure,Port,ShipType,Flag,Ship_Name,Owners,Captain,Captain2,Year,Month,Day,Origin,DestinationDecl,Crew,Days Voyage,Itinerary,Arribada,Date_of_Depart_Origin,Source,Genral_notes,Cargo,Molasses,MolassesUnit,Sugar,SugarUnit,Flour,FlourUnites,Hides,HidesUnit,Coffee,CoffeeUnit,Coal,CoalUnit,VAR00007,VAR00008,VAR00009,VAR00010
Departure,Boston,schooner,,Industry,,Clements,,1803,10.0,24.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Edward,,Hatch,,1803,10.0,25.0,Liverpool,Boston,,60.0,,,,New-England Palladium,,coarse Liverpool salt and coals,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Hibernia,,Stokes,,1803,10.0,25.0,St. Johns,Boston,,,,,,New-England Palladium,,fish,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Camperdown,,Buntis,,1803,10.0,25.0,St. Johns,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Robbreus,,Lambert,,1803,10.0,26.0,Salem,Boston,,34.0,,,,New-England Palladium,,sugar,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Harmless,,Stodde[…],,1803,10.0,27.0,Richmond,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Active,,Lewis,,1803,10.0,27.0,Philadelphia,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Industry,,Russell,,1803,10.0,27.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,George and Harriot,,Allen,,1803,10.0,27.0,Boston,Demerara,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,James,,Hanscomb,,1803,10.0,27.0,Boston,Rotterdam,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Orange,,Hobbs,,1803,10.0,27.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Swan,,Prior,,1803,10.0,27.0,Boston,Rotterdam,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Ranger,,Blackmes,,1803,10.0,27.0,Boston,Madeira,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Pilgrim,,Perry,,1803,10.0,27.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Ethan Allen,,Copeland,,1803,8.0,16.0,St. Thomas,Baltimore,,21.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Northern Liberties,,,,1803,10.0,8.0,Liverpool,Charleston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Charleston,,,Jemima and Fanny,,White,,1803,10.0,8.0,Charleston,Rotterdam,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Halifax,,,Betsey,,Kelley,,1803,10.0,13.0,Boston,Halifax,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Halifax,,,Three Sisters,,Koch,,1803,10.0,13.0,Halifax,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Halifax,,,Deborah,,Baket,,1803,10.0,13.0,Halifax,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,I. Lane,,F[…]ery,,1803,10.0,28.0,Barbadoes,Boston,,30.0,,,,New-England Palladium,via quarantine,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Polly,,Pearce,,1803,10.0,28.0,Boston,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Mars,,Falie,,1803,10.0,28.0,St. Johns,Boston,,14.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,English,Neptune,,Bergh,,1803,10.0,30.0,Windsor,Boston,,7.0,,,,New-England Palladium,,180 tons plaister,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Lucy,,Johnsen,,1803,10.0,31.0,Amsterdam,Boston,,39.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Maria,,Smith,,1803,10.0,31.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Herman,,Spaus[…]rng,,1803,10.0,31.0,New York,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Venus,,Keen,,1803,10.0,31.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Argo,,Morton,,1803,10.0,31.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Sarly,,Babbidge,,1803,10.0,31.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Huge Johnson,,Weld,,1803,10.0,31.0,Boston,Rotterdam,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Eskleth Judith,,Russell,,1803,10.0,31.0,Boston,St. Croix,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Maryann,,M' Knig,,1803,10.0,31.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,New-Adventure,,M' Ken[…],,1803,10.0,31.0,Boston,Demerara,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Dove,,Eames,,1803,10.0,31.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,snow,,Concord,,Rae,,1803,10.0,31.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Victory,,Smith,,1803,10.0,31.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Venus,,Haley,,1803,10.0,31.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Adventure,,Frost,,1803,10.0,31.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Union,,Goold,,1803,10.0,31.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Lion,,Allen,,1803,10.0,31.0,Boston,Jamaica,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Nancy,,Stegl,,1803,10.0,31.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Mary Ann,,Forsyth,,1803,10.0,31.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Mercury,,Beatteay,,1803,10.0,31.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Eliza,,Parker,,1803,10.0,31.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,William,,Merrell,,1803,11.0,3.0,Portsmouth,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Packet,,M' Leilan,,1803,11.0,3.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Packet,,Trott,,1803,11.0,3.0,Boston,Liverpool,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Favorite,,Twycrosa,,1803,11.0,3.0,Boston,St. Croix,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Mary,,Sileg,,1803,11.0,3.0,Boston,Halifax,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Sally and Lois,,Byrne,,1803,11.0,3.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,Hare,,Toombs,,1803,10.0,29.0,Lisbon,New York,,49.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Lion,,Se[…]lock,,1803,10.0,29.0,Liverpool,New York,,45.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Bonaparte,,,,1803,10.0,27.0,Salem,Philadelphia,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Lark,,,,1803,10.0,27.0,Jamaica,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Ino,,Loath,,1803,10.0,27.0,St. Croix,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Wilmington,,,Phebe Ann,,Baker,,1803,10.0,26.0,St. Thomas,Wilmington,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Hannah,,Skerry,,1803,10.0,15.0,Salem,Charleston,,19.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Friend,,,,1803,10.0,15.0,Havana,Charleston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Charleston,,,John,,,,1803,10.0,15.0,Charleston,Rotterdam,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Coruelia,,Crane,,1803,11.0,4.0,Windsor,Boston,,7.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,Scotch,Neptune,,Boyd,,1803,11.0,5.0,Greenock,Boston,,54.0,,,,New-England Palladium,,120 chaldron coals,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Srork,,Foster,,1803,11.0,5.0,Rotterdam,Boston,,39.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Mary Elenor,,Cart,,1803,11.0,6.0,Windsor,Boston,,,,,,New-England Palladium,,plaister,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Diana,,Noble,,1803,11.0,6.0,Liverpool,Boston,,43.0,,,,New-England Palladium,,"dry goods; salt; 1 cast cutlery, a little damaged",,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Rebecca,,Folansoe[…],,1803,11.0,6.0,Amsterdam,Boston,,45.0,,,,New-England Palladium,,gin; dry goods,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Jane,,Cowell,,1803,11.0,6.0,Philadelphia,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Packet,,Rich,,1803,11.0,7.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Deborah,,Baker,,1803,11.0,7.0,Boston,Halifax,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Norfolk,ship,,Ship Carpenter,,,,1803,10.0,25.0,London,Norfolk,,,Isle of May,,,New-England Palladium,42 days from Isle of May,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Monticello,,,,1803,10.0,25.0,London,Norfolk,,,Elsi[…]eur,,,New-England Palladium,52 days from Elsi[…]eur,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Argo,,,,1803,10.0,25.0,Boston,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Eliza,,,,1803,10.0,25.0,Boston,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Relief,,,,1803,10.0,25.0,Norfolk,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Volarn,,,,1803,10.0,19.0,Liverpool,Charleston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Maryann,,,,1803,10.0,19.0,Boston,Charleston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Belleisle,,Card,,1803,11.0,8.0,Windsor,Boston,,9.0,,,,New-England Palladium,,plaister of Paris,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,William,,Stavers,,1803,11.0,10.0,Portsmouth,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Lydia,,Purbeck,,1803,11.0,10.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Minerva,,Clement,,1803,11.0,10.0,Boston,London,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Feris,,,,1803,11.0,10.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Camperdown,,Eurtis,,1803,11.0,10.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,Ambition,,,,1803,11.0,5.0,Lisbon,New York,,44.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Sophrona,,,,1803,11.0,5.0,Bourdeaux,New York,,35.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Chatham,,,,1803,11.0,8.0,Liverpool,New York,,35.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Cotton Planter,,,,1803,11.0,8.0,Liverpool,New York,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Bourdeaux Packet,,,,1803,11.0,4.0,Bourdeaux,Philadelphia,,40.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Philadelphia,,,Dexter,,Vinal,,1803,11.0,4.0,Philadelphia,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Elizabeth,,,,1803,10.0,27.0,Antigua,Norfolk,,20.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Leander,,,,1803,10.0,27.0,Norfolk,Norfolk,,,,,,New-England Palladium,50 guns,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Fair Rosamond,,,,1803,10.0,27.0,Norfolk,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Eleanor,,,,1803,10.0,19.0,Boston,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Liverpool,,,Ranger,,,,1803,9.0,29.0,Boston,Liverpool,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Recovery,,Lewis,,1803,11.0,11.0,Windsor,Boston,,12.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Venus,,Oakman,,1803,11.0,12.0,Liverpool,Boston,,,Cape Ann,,,New-England Palladium,,a number of bale fresh woolens,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Rainbow,,Dean,,1803,11.0,12.0,Windsor,Boston,,17.0,,,,New-England Palladium,,plaister,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Hiram,,Ro[…]by,,1803,11.0,12.0,St. Johns,Boston,,23.0,,,,New-England Palladium,,fish,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Gen. Green,,Jones,,1803,11.0,13.0,Charleston,Boston,,24.0,,,,New-England Palladium,,57 bales prime upland cotton,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,N. Forge,,Pratt,,1803,11.0,13.0,New York,Boston,,7.0,Vineyard,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Betsey,,Kelley,,1803,11.0,13.0,Halifax,Boston,,,,,,New-England Palladium,,salmon; mackerel; oil,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Mahala,,,,1803,11.0,14.0,Windsor,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Margaret,,Dutch,,1803,11.0,14.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Leander,,Blanchard,,1803,11.0,14.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Anna,,Trickey,,1803,11.0,14.0,Portsmouth,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Buck,,Archer,,1803,11.0,14.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Sally,,Babbiclge,,1803,11.0,14.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Volutia,,Booth,,1803,11.0,14.0,New Haven,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Westport,,Cary,,1803,11.0,14.0,New Bedford,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Isabella,,Lewis,,1803,11.0,14.0,Wilmington,Boston,,,,,,New-England Palladium,no specific date of arrival,a few bbls. and half bbls. new superfine flour,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Eagle,,Williams,,1803,11.0,14.0,Boston,Rotterdam,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Sally,,Peirce,,1803,11.0,14.0,Boston,Tobago,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Thomas,,Carnes,,1803,11.0,14.0,Boston,Jamaica,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,Jenny,,,,1803,11.0,9.0,Halifax,New York,,16.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,John,,,,1803,11.0,9.0,Havana,New York,,27.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Diana,,,,1803,11.0,9.0,Trinadad,New York,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Welfare,,,,1803,11.0,9.0,Lisbon,New York,,72.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Salem,,,Martha,,,,1803,11.0,14.0,Martinico,Salem,,38.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Maria,,Cole,,1803,11.0,15.0,Liverpool,Boston,,63.0,,,,New-England Palladium,,salt; crates,,,,,,,,,,,,,,,,
Arrival,Boston,,,Whiteoak,,Sigourney,,1803,11.0,15.0,Demerara,Boston,,40.0,,,,New-England Palladium,,sugar; coffee,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Lucy,,Atkins,,1803,11.0,15.0,Havana,Boston,,30.0,,,,New-England Palladium,,rum; molasses,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Peter,,Hunt,,1803,11.0,15.0,Trinadad,Boston,,42.0,,,,New-England Palladium,,sugar; cocoa,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Lydia,,Chipman,,1803,11.0,16.0,Rotterdam,Boston,,45.0,,,,New-England Palladium,,gin,,,,,,,,,,,,,,,,
Arrival,Boston,brig,Spanish,Zaraote,,Gan[…]ino,,1803,11.0,16.0,Havana,Boston,,,Halifax,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Sally,,Humbert,,1803,11.0,17.0,St. Johns,Boston,,3.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Olive,,Storer,,1803,11.0,17.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Sally & Betsey,,Ingersoll,,1803,11.0,17.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Snake,,Cochran,,1803,11.0,17.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Brazil,,Card,,1803,11.0,17.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Salem,,,Nancy,,,,1803,11.0,17.0,Trinadad,Salem,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Salem,,,St. Patrick,,,,1803,11.0,17.0,Demerara,Salem,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Plymouth,,,William Davis,,Bartlett,,1803,11.0,16.0,Norfolk,Boston,,,,,,New-England Palladium,with naval forces,,,,,,,,,,,,,,,,,
Arrival,Newbern,,,Sally,,,,1803,10.0,28.0,Barbadoes,Newbern,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Newbern,,,Neuse,,,,1803,10.0,28.0,Newbern,Jamaica,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,St. Johns,,,Dove,,,,1803,11.0,12.0,New York,St. Johns,,21.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,St. Johns,,,Phebe,,,,1803,11.0,12.0,New York,St. Johns,,3.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,St. Johns,,,Bark,,,,1803,11.0,12.0,New York,St. Johns,,4.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,St. Johns,,,Mary,,,,1803,11.0,12.0,New York,St. Johns,,5.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,St. Johns,,,British Queen,,,,1803,11.0,12.0,Portland,St. Johns,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Lydia & Polly,,Bacon,,1803,11.0,21.0,Guadaloupe,Boston,,40.0,,,,New-England Palladium,,58 hhds. clayed sugars; 34 hhds. brown sugars; 20 hhds. molasses,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Galen,,Hinckley,,1803,11.0,21.0,Boston,London,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Experiment,,Forbes,,1803,11.0,21.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Plutus,,Hammett,,1803,11.0,21.0,Boston,Amsterdam,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Charming Sally,,Adamson,,1803,11.0,21.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Amazon,,Bareno,,1803,11.0,21.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Gloucester,,,Columbia,,Appleton,,1803,11.0,17.0,Cadiz,Gloucester,,36.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New Bedford,,,Nancies,,,,1803,11.0,18.0,Liverpool,New Bedford,,48.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New Bedford,,,Fame,,,,1803,11.0,18.0,Liverpool,New Bedford,,35.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Neptune,,,,1803,11.0,16.0,Havana,New York,,29.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Little John,,,,1803,11.0,16.0,Demerara,New York,,38.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Thomas Russel,,Barket,,1803,11.0,15.0,Havana,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Favorite,,,,1803,11.0,15.0,Amsterdam,Philadelphia,,60.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Caroline,,,,1803,11.0,15.0,Liverpool,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Charlotte,,,,1803,11.0,12.0,Trinadad,Baltimore,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Experiment,,,,1803,11.0,12.0,New Orleans,Baltimore,,30.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Comet,,,,1803,11.0,12.0,Liverpool,Baltimore,,50.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Mary-Ann,,,,1803,11.0,12.0,Havana,Baltimore,,18.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Olive Branch,,Pedrick,,1803,10.0,29.0,Trinadad,Charleston,,21.0,,,,New-England Palladium,in distress,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Dalt,,Williamson,,1803,10.0,29.0,St. Thomas,Charleston,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Fortune,,,,1803,10.0,31.0,St. Thomas,Charleston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Dispatch,,,,1803,10.0,29.0,Boston,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Maranda,,,,1803,10.0,29.0,New Haven,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Patty,,,,1803,10.0,29.0,New Haven,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Polly,,Linger,,1803,10.0,29.0,West-Indies,Savannah,,,,,,New-England Palladium,in distress,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Harriot,,Jones,,1803,11.0,24.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Polly,,Gardner,,1803,11.0,24.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,William and Thomas,,Thomas,,1803,11.0,24.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Hibernia,,Stokes,,1803,11.0,24.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Boadicea,,Fitzgerald,,1803,11.0,24.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Betsey,,Kulley,,1803,11.0,24.0,Boston,Halifax,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Two Brothers,,Watson,,1803,11.0,24.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
